89;206;163;227;land;false;plains;1
90;139;204;169;land;false;plains;1
91;232;107;252;land;false;plains;1
92;242;233;190;land;false;plains;1
93;144;226;137;land;true;plains;1
94;203;199;103;land;false;plains;1
95;168;242;175;land;false;plains;1
96;158;173;193;land;false;plains;1
97;138;229;215;land;true;plains;1
98;253;190;208;land;true;plains;1
99;183;194;132;land;false;plains;1
100;176;180;180;land;true;plains;1
101;224;164;146;land;true;plains;1
102;169;250;102;land;false;plains;1
103;225;226;170;land;false;plains;1
104;146;123;253;land;false;plains;1
105;224;172;161;land;false;plains;1
106;231;181;191;land;false;plains;1
107;209;236;148;land;true;plains;1
108;134;199;229;land;false;plains;1
109;225;172;150;land;false;plains;1
110;156;158;242;land;false;plains;1
111;236;254;154;land;false;plains;1
112;209;92;222;land;false;plains;1
113;156;204;174;land;false;plains;1
114;175;176;157;land;false;plains;1
115;144;239;171;land;true;plains;1
116;48;231;237;land;true;plains;1
117;239;243;165;land;false;plains;1
118;235;199;191;land;false;plains;1
119;179;152;189;land;false;plains;1
120;112;212;210;land;true;plains;1
121;224;235;137;land;true;plains;1
122;223;64;229;land;false;plains;1
123;230;99;218;land;true;plains;1
124;189;213;241;land;false;plains;1
125;119;178;227;land;false;plains;1
126;10;254;249;land;true;plains;1
127;221;183;182;land;false;plains;1
128;173;248;236;land;false;plains;1
129;207;162;199;land;true;plains;1
130;245;253;128;land;false;plains;1
131;114;242;165;land;false;plains;1
132;252;252;253;land;false;plains;1
133;163;101;238;land;true;plains;1
134;189;237;223;land;false;plains;1
135;133;233;210;land;false;plains;1
136;243;229;252;land;true;plains;1
137;236;184;235;land;true;plains;1
138;225;209;90;land;false;plains;1
139;162;253;181;land;true;plains;1
140;100;233;180;land;false;plains;1
141;117;246;162;land;true;plains;1
142;159;173;228;land;false;plains;1
143;242;222;182;land;true;plains;1
144;192;92;233;land;true;plains;1
145;121;190;192;land;true;plains;1
146;205;97;210;land;false;plains;1
147;194;211;216;land;false;plains;1
148;224;166;224;land;false;plains;1
149;157;206;246;land;true;plains;1
150;235;215;56;land;true;plains;1
151;124;211;201;land;true;plains;1
152;240;177;89;land;true;plains;1
153;228;146;218;land;false;plains;1
154;233;231;78;land;false;plains;1
155;224;148;226;land;true;plains;1
156;246;201;84;land;true;plains;1
157;252;212;228;land;true;plains;1
158;213;122;194;land;false;plains;1
159;194;215;149;land;true;plains;1
160;182;193;249;land;true;plains;1
161;78;244;194;land;true;plains;1
162;244;230;184;land;true;plains;1
163;151;231;205;land;true;plains;1
164;168;200;178;land;true;plains;1
165;154;250;105;land;false;plains;1
166;209;215;172;land;true;plains;1
167;161;213;201;land;false;plains;1
168;157;114;235;land;false;plains;1
169;173;220;223;land;true;plains;1
170;116;236;167;land;true;plains;1
171;205;224;179;land;true;plains;1
172;246;58;224;land;false;plains;1
173;212;179;215;land;false;plains;1
174;181;205;132;land;true;plains;1
175;250;181;134;land;false;plains;1
176;162;216;183;land;false;plains;1
177;124;240;229;land;false;plains;1
178;163;109;252;land;false;plains;1
179;202;155;246;land;true;plains;1
180;228;164;168;land;false;plains;1
181;125;221;205;land;true;plains;1
182;232;231;192;land;true;plains;1
183;201;124;251;land;false;plains;1
184;192;221;141;land;false;plains;1
185;184;107;250;land;true;plains;1
186;229;184;192;land;true;plains;1
187;231;155;195;land;true;plains;1
188;186;183;154;land;true;plains;1
189;185;147;207;land;true;plains;1
190;51;215;254;land;false;plains;1
191;230;240;231;land;false;plains;1
192;222;237;185;land;true;plains;1
193;107;240;223;land;true;plains;1
194;196;250;230;land;false;plains;1
195;236;141;247;land;false;plains;1
196;249;237;237;land;true;plains;1
197;97;204;218;land;false;plains;1
198;219;177;174;land;true;plains;1
199;246;108;246;land;true;plains;1
200;148;214;210;land;true;plains;1
201;147;162;230;land;true;plains;1
202;149;248;176;land;true;plains;1
203;198;250;216;land;false;plains;1
204;66;204;231;land;false;plains;1
205;249;215;129;land;true;plains;1
206;235;172;206;land;false;plains;1
207;202;148;254;land;true;plains;1
208;114;227;179;land;false;plains;1
209;117;208;244;land;true;plains;1
210;251;239;238;land;false;plains;1
211;186;142;248;land;false;plains;1
212;194;227;189;land;false;plains;1
213;205;186;166;land;false;plains;1
214;159;151;221;land;true;plains;1
215;91;236;237;land;false;plains;1
216;77;212;224;land;false;plains;1
217;237;181;88;land;false;plains;1
218;213;240;168;land;false;plains;1
219;214;241;83;land;false;plains;1
220;169;148;248;land;true;plains;1
221;123;252;185;land;false;plains;1
222;248;235;74;land;false;plains;1
223;185;222;244;land;false;plains;1
224;82;248;204;land;true;plains;1
225;243;105;206;land;true;plains;1
226;239;172;165;land;true;plains;1
227;249;243;46;land;true;plains;1
228;245;193;213;land;false;plains;1
229;156;183;167;land;false;plains;1
230;223;227;54;land;false;plains;1
231;243;230;194;land;true;plains;1
232;245;243;139;land;true;plains;1
233;196;145;161;land;false;plains;1
234;176;185;197;land;false;plains;1
235;184;182;237;land;true;plains;1
236;126;204;245;land;true;plains;1
237;178;175;181;land;false;plains;1
238;218;157;183;land;false;plains;1
239;254;177;89;land;true;plains;1
240;106;187;209;land;false;plains;1
241;142;225;207;land;false;plains;1
242;154;156;199;land;false;plains;1
243;242;163;125;land;false;plains;1
244;195;235;76;land;false;plains;1
245;206;181;210;land;true;plains;1
246;175;130;227;land;false;plains;1
247;133;164;208;land;false;plains;1
248;170;182;248;land;true;plains;1
249;179;135;233;land;false;plains;1
250;251;182;222;land;false;plains;1
251;177;213;200;land;false;plains;1
252;188;112;236;land;false;plains;1
253;161;139;249;land;true;plains;1
254;160;218;158;land;true;plains;1
255;208;209;145;land;true;plains;1
256;99;250;217;land;false;plains;1
257;219;228;131;land;false;plains;1
258;225;75;215;land;false;plains;1
259;161;217;167;land;false;plains;1
260;114;227;166;land;false;plains;1
261;253;155;138;land;true;plains;1
262;220;171;191;land;false;plains;1
263;138;189;236;land;true;plains;1
264;186;207;150;land;true;plains;1
265;212;243;50;land;false;plains;1
266;223;170;186;land;true;plains;1
267;234;110;188;land;false;plains;1
268;177;107;245;land;false;plains;1
269;136;214;196;land;false;plains;1
270;163;118;225;land;false;plains;1
271;191;209;159;land;true;plains;1
272;142;252;240;land;true;plains;1
273;132;218;167;land;true;plains;1
274;204;212;92;land;true;plains;1
275;164;230;225;land;false;plains;1
276;176;136;196;land;true;plains;1
277;235;118;148;land;false;plains;1
278;229;209;135;land;true;plains;1
279;67;230;229;land;true;plains;1
280;236;117;216;land;false;plains;1
281;226;91;248;land;false;plains;1
282;209;146;253;land;true;plains;1
283;218;236;114;land;false;plains;1
284;199;191;197;land;true;plains;1
285;236;188;239;land;false;plains;1
286;107;149;248;land;false;plains;1
287;232;230;72;land;false;plains;1
288;214;191;144;land;true;plains;1
289;120;246;206;land;false;plains;1
290;165;226;232;land;true;plains;1
291;189;209;201;land;false;plains;1
292;159;120;241;land;true;plains;1
293;223;103;231;land;true;plains;1
294;200;232;217;land;false;plains;1
295;245;150;143;land;true;plains;1
296;246;238;244;land;false;plains;1
297;190;233;102;land;true;plains;1
298;238;167;137;land;true;plains;1
299;182;226;150;land;false;plains;1
300;170;227;215;land;false;plains;1
301;222;108;211;land;false;plains;1
302;188;233;205;land;true;plains;1
303;165;178;216;land;true;plains;1
304;102;205;195;land;false;plains;1
305;252;50;225;land;false;plains;1
306;219;240;180;land;true;plains;1
307;148;232;154;land;false;plains;1
308;147;183;251;land;false;plains;1
309;239;86;243;land;false;plains;1
310;128;244;207;land;false;plains;1
311;238;237;79;land;false;plains;1
312;248;135;209;land;true;plains;1
313;253;217;116;land;false;plains;1
314;72;248;185;land;false;plains;1
315;253;38;241;land;true;plains;1
316;207;84;217;land;false;plains;1
317;130;246;243;land;true;plains;1
318;244;129;175;land;false;plains;1
319;222;249;252;land;false;plains;1
320;196;246;219;land;false;plains;1
321;212;210;107;land;true;plains;1
322;223;130;242;land;false;plains;1
323;250;167;130;land;false;plains;1
324;193;231;192;land;false;plains;1
325;189;214;148;land;true;plains;1
326;214;74;242;land;true;plains;1
327;187;226;96;land;false;plains;1
328;238;168;249;land;false;plains;1
329;86;199;239;land;false;plains;1
330;251;104;232;land;true;plains;1
331;229;86;213;land;false;plains;1
332;251;219;178;land;false;plains;1
333;143;145;233;land;false;plains;1
334;236;202;66;land;false;plains;1
335;140;228;192;land;false;plains;1
336;222;213;139;land;true;plains;1
337;251;148;212;land;false;plains;1
338;189;235;90;land;true;plains;1
339;161;146;221;land;false;plains;1
340;165;221;148;land;false;plains;1
341;139;188;229;land;false;plains;1
342;183;201;226;land;true;plains;1
343;89;179;251;land;true;plains;1
344;196;96;212;land;true;plains;1
345;248;215;222;land;true;plains;1
346;236;68;210;land;false;plains;1
347;184;186;196;land;false;plains;1
348;242;154;132;land;false;plains;1
349;254;148;129;land;false;plains;1
350;242;202;208;land;false;plains;1
351;107;246;151;land;true;plains;1
352;226;199;150;land;false;plains;1
353;202;223;237;land;false;plains;1
354;134;181;253;land;false;plains;1
355;174;221;115;land;false;plains;1
356;104;225;194;land;false;plains;1
357;250;146;161;land;true;plains;1
358;239;100;179;land;true;plains;1
359;188;125;194;land;false;plains;1
360;133;252;250;land;true;plains;1
361;190;138;175;land;false;plains;1
362;237;212;81;land;true;plains;1
363;184;130;187;land;false;plains;1
364;223;127;254;land;false;plains;1
365;238;248;39;land;false;plains;1
366;127;248;180;land;true;plains;1
367;133;211;215;land;true;plains;1
368;164;199;208;land;false;plains;1
369;210;254;118;land;true;plains;1
370;233;238;203;land;true;plains;1
371;246;164;210;land;true;plains;1
372;247;203;192;land;true;plains;1
373;125;222;233;land;true;plains;1
374;91;222;217;land;true;plains;1
375;214;204;175;land;false;plains;1
376;251;119;161;land;false;plains;1
377;237;212;248;land;false;plains;1
378;248;196;136;land;false;plains;1
379;86;215;249;land;false;plains;1
380;174;195;157;land;false;plains;1
381;138;155;248;land;false;plains;1
382;238;204;117;land;true;plains;1
383;219;219;75;land;false;plains;1
384;219;158;210;land;false;plains;1
385;209;232;147;land;true;plains;1
386;217;94;250;land;true;plains;1
387;137;253;118;land;false;plains;1
388;224;210;73;land;false;plains;1
389;153;220;156;land;false;plains;1
390;238;199;104;land;false;plains;1
391;145;211;227;land;false;plains;1
392;240;191;123;land;false;plains;1
393;219;187;111;land;true;plains;1
394;140;203;250;land;false;plains;1
395;188;234;114;land;false;plains;1
396;230;252;100;land;true;plains;1
397;233;164;251;land;false;plains;1
398;134;178;219;land;true;plains;1
399;153;246;216;land;false;plains;1
400;194;91;219;land;true;plains;1
401;246;135;227;land;true;plains;1
402;244;202;164;land;true;plains;1
403;126;236;239;land;true;plains;1
404;229;212;241;land;true;plains;1
405;252;251;64;land;false;plains;1
406;67;251;222;land;true;plains;1
407;195;185;198;land;false;plains;1
408;243;94;168;land;false;plains;1
409;249;250;71;land;true;plains;1
410;174;207;194;land;false;plains;1
411;217;195;118;land;true;plains;1
412;120;200;232;land;true;plains;1
413;243;251;185;land;true;plains;1
414;191;226;228;land;false;plains;1
415;251;218;72;land;false;plains;1
416;236;163;181;land;true;plains;1
417;224;249;169;land;false;plains;1
418;233;239;29;land;true;plains;1
419;83;219;219;land;true;plains;1
420;76;238;238;land;false;plains;1
421;226;136;208;land;true;plains;1
422;200;123;227;land;true;plains;1
423;247;57;240;land;false;plains;1
424;247;112;224;land;true;plains;1
425;115;152;240;land;false;plains;1
426;213;173;251;land;false;plains;1
427;205;233;89;land;true;plains;1
428;233;202;76;land;false;plains;1
429;108;241;172;land;true;plains;1
430;253;137;134;land;false;plains;1
431;143;211;181;land;true;plains;1
432;61;208;244;land;true;plains;1
433;220;214;125;land;false;plains;1
434;235;197;250;land;true;plains;1
435;205;225;237;land;true;plains;1
436;245;175;189;land;false;plains;1
437;35;228;239;land;true;plains;1
438;224;80;236;land;false;plains;1
439;112;251;179;land;false;plains;1
440;245;138;189;land;false;plains;1
441;242;201;235;land;true;plains;1
442;204;251;207;land;true;plains;1
443;147;161;241;land;false;plains;1
444;254;238;79;land;false;plains;1
445;206;170;178;land;true;plains;1
446;40;222;243;land;false;plains;1
447;249;223;122;land;true;plains;1
448;141;199;205;land;true;plains;1
449;247;160;95;land;true;plains;1
450;189;235;98;land;true;plains;1
451;235;217;51;land;true;plains;1
452;83;239;190;land;true;plains;1
453;211;238;213;land;false;plains;1
454;209;234;93;land;true;plains;1
455;228;131;161;land;true;plains;1
456;191;161;229;land;false;plains;1
457;201;239;112;land;true;plains;1
458;227;235;251;land;false;plains;1
459;171;152;186;land;true;plains;1
460;1;251;249;land;false;plains;1
461;180;217;148;land;true;plains;1
462;194;215;103;land;true;plains;1
463;195;99;243;land;true;plains;1
464;200;237;138;land;false;plains;1
465;251;190;252;land;false;plains;1
466;142;247;161;land;false;plains;1
467;246;111;164;land;false;plains;1
468;95;186;251;land;false;plains;1
469;247;239;67;land;false;plains;1
470;234;212;192;land;false;plains;1
471;140;138;248;land;true;plains;1
472;163;215;201;land;false;plains;1
473;237;81;183;land;true;plains;1
474;129;213;162;land;true;plains;1
475;112;182;250;land;true;plains;1
476;215;125;188;land;false;plains;1
477;227;116;202;land;false;plains;1
478;210;213;185;land;true;plains;1
479;204;82;227;land;false;plains;1
480;81;203;240;land;false;plains;1
481;93;206;219;land;true;plains;1
482;118;234;198;land;true;plains;1
483;245;209;147;land;false;plains;1
484;227;139;182;land;true;plains;1
485;253;237;139;land;false;plains;1
486;43;234;225;land;true;plains;1
487;232;93;247;land;false;plains;1
488;243;156;239;land;false;plains;1
489;225;189;242;land;true;plains;1
490;240;210;184;land;false;plains;1
491;224;72;229;land;false;plains;1
492;227;245;155;land;true;plains;1
493;241;176;112;land;true;plains;1
494;247;157;136;land;false;plains;1
495;250;65;227;land;true;plains;1
496;74;215;248;land;true;plains;1
497;198;158;252;land;true;plains;1
498;248;221;87;land;false;plains;1
499;158;201;235;land;false;plains;1
500;198;191;166;land;true;plains;1
501;235;236;83;land;true;plains;1
502;207;156;174;land;false;plains;1
503;97;211;221;land;true;plains;1
504;165;252;120;land;true;plains;1
505;228;166;245;land;false;plains;1
506;243;153;206;land;false;plains;1
507;226;209;252;land;false;plains;1
508;206;133;233;land;false;plains;1
509;108;236;221;land;true;plains;1
510;236;246;37;land;false;plains;1
511;62;209;245;land;false;plains;1
512;152;230;170;land;false;plains;1
513;177;162;200;land;true;plains;1
514;192;161;179;land;true;plains;1
515;238;110;167;land;true;plains;1
516;184;227;195;land;true;plains;1
517;219;199;130;land;true;plains;1
518;153;177;216;land;true;plains;1
519;235;211;60;land;false;plains;1
520;221;211;178;land;true;plains;1
521;158;201;204;land;true;plains;1
522;247;222;249;land;true;plains;1
523;213;239;91;land;false;plains;1
524;203;123;231;land;false;plains;1
525;232;251;95;land;false;plains;1
526;175;156;230;land;false;plains;1
527;215;215;204;land;true;plains;1
528;253;77;253;land;false;plains;1
529;175;211;163;land;true;plains;1
530;154;245;204;land;false;plains;1
531;227;195;153;land;true;plains;1
532;243;213;82;land;false;plains;1
533;109;157;243;land;false;plains;1
534;183;230;232;land;true;plains;1
535;141;195;180;land;true;plains;1
536;232;245;28;land;true;plains;1
537;239;211;98;land;false;plains;1
538;192;123;251;land;false;plains;1
539;202;201;103;land;true;plains;1
540;139;236;232;land;false;plains;1
541;221;185;154;land;true;plains;1
542;182;210;141;land;true;plains;1
543;137;247;237;land;true;plains;1
544;177;110;215;land;true;plains;1
545;179;135;211;land;true;plains;1
546;201;163;204;land;false;plains;1
547;251;165;95;land;true;plains;1
548;22;236;243;land;true;plains;1
549;84;200;221;land;true;plains;1
550;164;229;210;land;false;plains;1
551;216;240;209;land;true;plains;1
552;59;223;231;land;true;plains;1
553;228;233;228;land;true;plains;1
554;241;238;60;land;true;plains;1
555;224;166;210;land;true;plains;1
556;248;107;222;land;false;plains;1
557;142;179;236;land;true;plains;1
558;246;87;219;land;false;plains;1
559;146;172;192;land;true;plains;1
560;202;215;108;land;true;plains;1
561;203;89;216;land;true;plains;1
562;211;113;179;land;true;plains;1
563;209;225;234;land;true;plains;1
564;244;221;86;land;true;plains;1
565;169;235;110;land;false;plains;1
566;151;168;220;land;false;plains;1
567;228;191;240;land;false;plains;1
568;201;139;161;land;false;plains;1
569;195;145;236;land;false;plains;1
570;238;148;253;land;false;plains;1
571;189;252;131;land;false;plains;1
572;253;235;51;land;false;plains;1
573;121;160;243;land;true;plains;1
574;169;163;226;land;true;plains;1
575;213;157;188;land;false;plains;1
576;112;245;179;land;true;plains;1
577;191;156;161;land;true;plains;1
578;201;178;170;land;false;plains;1
579;52;237;251;land;true;plains;1
580;243;246;234;land;false;plains;1
581;244;116;240;land;false;plains;1
582;144;176;196;land;true;plains;1
583;146;246;254;land;true;plains;1
584;224;167;201;land;false;plains;1
585;232;68;204;land;false;plains;1
586;167;228;189;land;false;plains;1
587;50;234;249;land;true;plains;1
588;179;145;253;land;true;plains;1
589;250;132;181;land;true;plains;1
590;195;137;225;land;true;plains;1
591;252;201;246;land;true;plains;1
592;251;147;186;land;true;plains;1
593;248;112;206;land;false;plains;1
594;89;218;237;land;false;plains;1
595;214;156;217;land;true;plains;1
596;249;195;222;land;false;plains;1
597;149;183;241;land;true;plains;1
598;122;175;215;land;false;plains;1
599;236;249;131;land;true;plains;1
600;65;244;200;land;true;plains;1
601;169;119;247;land;false;plains;1
602;178;204;154;land;true;plains;1
603;221;254;128;land;true;plains;1
604;132;229;235;land;true;plains;1
605;215;137;193;land;true;plains;1
606;206;111;221;land;false;plains;1
607;128;210;221;land;true;plains;1
608;163;227;208;land;false;plains;1
609;145;183;248;land;false;plains;1
610;136;126;244;land;false;plains;1
611;170;242;232;land;false;plains;1
612;105;239;209;land;false;plains;1
613;126;252;215;land;true;plains;1
614;235;209;236;land;false;plains;1
615;237;193;227;land;true;plains;1
616;248;123;204;land;false;plains;1
617;205;201;138;land;true;plains;1
618;149;172;203;land;true;plains;1
619;230;83;229;land;false;plains;1
620;215;220;219;land;false;plains;1
621;226;134;182;land;true;plains;1
622;165;220;168;land;true;plains;1
623;155;164;212;land;true;plains;1
624;251;154;107;land;false;plains;1
625;127;238;233;land;false;plains;1
626;188;227;135;land;true;plains;1
627;244;123;234;land;false;plains;1
628;133;183;243;land;false;plains;1
629;174;215;251;land;false;plains;1
630;185;141;183;land;false;plains;1
631;127;242;147;land;false;plains;1
632;152;241;130;land;true;plains;1
633;184;235;139;land;false;plains;1
634;179;221;179;land;false;plains;1
635;194;249;175;land;false;plains;1
636;238;67;222;land;false;plains;1
637;224;138;194;land;true;plains;1
638;237;80;235;land;true;plains;1
639;148;225;209;land;true;plains;1
640;228;109;239;land;false;plains;1
641;250;203;158;land;true;plains;1
642;250;196;146;land;true;plains;1
643;207;106;191;land;true;plains;1
644;138;180;218;land;true;plains;1
645;225;67;239;land;false;plains;1
646;160;236;163;land;true;plains;1
647;240;92;221;land;false;plains;1
648;238;251;134;land;true;plains;1
649;205;236;142;land;true;plains;1
650;244;85;175;land;false;plains;1
651;178;228;228;land;true;plains;1
652;183;203;196;land;false;plains;1
653;204;220;134;land;true;plains;1
654;165;142;248;land;true;plains;1
655;222;245;57;land;true;plains;1
656;140;243;179;land;false;plains;1
657;239;177;106;land;true;plains;1
658;150;246;118;land;false;plains;1
659;161;102;253;land;true;plains;1
660;242;221;54;land;false;plains;1
661;110;143;248;land;false;plains;1
662;243;200;207;land;true;plains;1
663;181;247;239;land;true;plains;1
664;171;107;231;land;false;plains;1
665;142;248;240;land;false;plains;1
666;253;212;114;land;false;plains;1
667;188;249;138;land;true;plains;1
668;128;189;210;land;false;plains;1
669;29;252;222;land;true;plains;1
670;240;234;132;land;false;plains;1
671;199;124;179;land;false;plains;1
672;87;196;236;land;true;plains;1
673;252;247;44;land;false;plains;1
674;244;138;137;land;false;plains;1
675;100;214;213;land;true;plains;1
676;234;55;227;land;false;plains;1
677;237;248;175;land;true;plains;1
678;165;161;227;land;true;plains;1
679;99;215;240;land;false;plains;1
680;226;165;117;land;false;plains;1
681;202;252;248;land;true;plains;1
682;215;199;139;land;true;plains;1
683;197;154;240;land;true;plains;1
684;198;232;160;land;false;plains;1
685;247;177;119;land;false;plains;1
686;154;187;206;land;false;plains;1
687;200;176;198;land;false;plains;1
688;150;187;241;land;true;plains;1
689;145;251;161;land;false;plains;1
690;252;240;73;land;true;plains;1
691;227;221;248;land;false;plains;1
692;205;166;248;land;true;plains;1
693;216;110;212;land;false;plains;1
694;224;197;245;land;false;plains;1
695;161;184;170;land;true;plains;1
696;80;217;243;land;true;plains;1
697;236;133;158;land;true;plains;1
698;221;242;193;land;true;plains;1
699;112;180;221;land;true;plains;1
700;137;166;223;land;false;plains;1
701;241;193;229;land;true;plains;1
702;237;169;227;land;false;plains;1
703;139;213;210;land;true;plains;1
704;184;243;128;land;true;plains;1
705;161;166;221;land;false;plains;1
706;184;244;254;land;false;plains;1
707;176;245;112;land;false;plains;1
708;251;231;254;land;false;plains;1
709;131;163;248;land;true;plains;1
710;231;132;186;land;true;plains;1
711;94;216;234;land;true;plains;1
712;119;219;207;land;false;plains;1
713;131;230;180;land;true;plains;1
714;149;169;249;land;true;plains;1
715;253;231;116;land;true;plains;1
716;239;194;168;land;true;plains;1
717;241;14;246;land;false;plains;1
718;130;133;246;land;false;plains;1
719;107;239;248;land;false;plains;1
720;216;224;100;land;false;plains;1
721;165;242;156;land;true;plains;1
722;216;252;250;land;false;plains;1
723;171;252;100;land;false;plains;1
724;252;141;152;land;true;plains;1
725;221;190;185;land;true;plains;1
726;183;214;232;land;false;plains;1
727;249;184;155;land;true;plains;1
728;173;186;183;land;true;plains;1
729;214;165;210;land;true;plains;1
730;144;203;195;land;false;plains;1
731;84;209;242;land;false;plains;1
732;175;139;232;land;false;plains;1
733;194;55;254;land;true;plains;1
734;179;169;246;land;false;plains;1
735;191;76;254;land;false;plains;1
736;206;211;225;land;true;plains;1
737;174;242;106;land;false;plains;1
738;213;144;195;land;false;plains;1
739;92;249;194;land;false;plains;1
740;253;174;195;land;false;plains;1
741;64;249;208;land;true;plains;1
742;124;194;252;land;true;plains;1
743;127;227;226;land;true;plains;1
744;162;211;239;land;false;plains;1
745;144;239;184;land;true;plains;1
746;87;246;238;land;false;plains;1
747;163;138;235;land;true;plains;1
748;158;218;155;land;true;plains;1
749;243;216;212;land;false;plains;1
750;242;81;181;land;false;plains;1
751;229;218;165;land;false;plains;1
752;222;219;72;land;false;plains;1
753;109;245;149;land;false;plains;1
754;209;161;164;land;false;plains;1
755;159;194;152;land;false;plains;1
756;214;180;232;land;false;plains;1
757;194;149;167;land;true;plains;1
758;241;210;241;land;false;plains;1
759;226;254;229;land;true;plains;1
760;221;156;177;land;true;plains;1
761;242;229;243;land;false;plains;1
762;133;163;209;land;true;plains;1
763;220;208;241;land;true;plains;1
764;248;199;232;land;true;plains;1
765;199;213;233;land;true;plains;1
766;191;251;201;land;true;plains;1
767;160;209;207;land;true;plains;1
768;219;206;187;land;false;plains;1
769;111;223;242;land;false;plains;1
770;195;185;180;land;false;plains;1
771;213;130;235;land;false;plains;1
772;42;233;253;land;true;plains;1
773;253;225;43;land;false;plains;1
774;193;80;230;land;true;plains;1
775;202;158;207;land;false;plains;1
776;200;112;233;land;true;plains;1
777;157;121;253;land;false;plains;1
778;180;238;101;land;true;plains;1
779;145;196;166;land;true;plains;1
780;97;249;165;land;false;plains;1
781;153;202;251;land;true;plains;1
782;219;230;159;land;true;plains;1
783;75;216;238;land;false;plains;1
784;209;131;163;land;false;plains;1
785;174;101;251;land;false;plains;1
786;101;186;222;land;false;plains;1
787;227;183;203;land;true;plains;1
788;214;184;169;land;false;plains;1
789;225;244;115;land;true;plains;1
790;132;217;218;land;false;plains;1
791;241;220;172;land;true;plains;1
792;225;73;254;land;false;plains;1
793;228;189;216;land;false;plains;1
794;254;178;235;land;true;plains;1
795;252;217;200;land;true;plains;1
796;246;179;151;land;false;plains;1
797;231;221;51;land;false;plains;1
798;118;240;236;land;false;plains;1
799;217;129;234;land;true;plains;1
800;234;177;155;land;true;plains;1
801;128;243;176;land;false;plains;1
802;231;180;183;land;false;plains;1
803;221;193;196;land;true;plains;1
804;247;122;147;land;false;plains;1
805;246;114;183;land;true;plains;1
806;242;194;188;land;false;plains;1
807;208;230;179;land;true;plains;1
808;100;214;197;land;false;plains;1
809;254;154;116;land;true;plains;1
810;192;242;178;land;false;plains;1
811;183;143;252;land;false;plains;1
812;246;171;94;land;true;plains;1
813;242;101;225;land;false;plains;1
814;206;224;196;land;false;plains;1
815;56;240;219;land;false;plains;1
816;178;117;227;land;false;plains;1
817;205;221;211;land;true;plains;1
818;244;186;177;land;false;plains;1
819;253;227;153;land;false;plains;1
820;248;101;224;land;true;plains;1
821;237;239;59;land;false;plains;1
822;233;75;231;land;true;plains;1
